smiles
C12C(C3C1N(CN3N(=O)=O)N(=O)=O)N(CN2N(=O)=O)N(=O)=O
N(N(=O)=O)(CCN(N(=O)=O)CC(N(=O)=O)(N(=O)=O)N(=O)=O)CCN(N(=O)=O)CCN(N(=O)=O)CC(N(=O)=O)(N(=O)=O)N(=O)=O
C(OC(=O)N(CCN(CCN(CCN(C(=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O)C(N(=O)=O)(N(=O)=O)N(=O)=O
O(CC(N(=O)=O)(N(=O)=O)N(=O)=O)C(=O)N(N(=O)=O)CC
O=C(N(CN(N(=O)=O)CC(C)(N(=O)=O)N(=O)=O)N(=O)=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O
c1(c(c(c(c(c1N(=O)=O)N(C)N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O)C
C(C(N(=O)=O)(N(=O)=O)N(=O)=O)N(CC(=O)N)N(=O)=O
O=C(N(C)N(=O)=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O
O=C(OCC(N(=O)=O)(N(=O)=O)N(=O)=O)N(CCN(N(=O)=O)CCN(C(=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O
N(N(=O)=O)(CC(C)(N(=O)=O)N(=O)=O)CCC(N(=O)=O)(N(=O)=O)N(=O)=O
O(C#COC(=O)N(N(=O)=O)CCC(N(=O)=O)(N(=O)=O)N(=O)=O)C(=O)N(N(=O)=O)CCC(N(=O)=O)(N(=O)=O)N(=O)=O
N(N(=O)=O)(C(=O)OCC(N(=O)=O)(C)N(=O)=O)CCC(N(=O)=O)(N(=O)=O)N(=O)=O
N(=C(\N)/NCC(N(=O)=O)(N(=O)=O)N(=O)=O)/N(=O)=O
C(N(CC(=O)N(CN(C(=O)CN(CC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O)C(N(=O)=O)(N(=O)=O)N(=O)=O
N(C(NN(=O)=O)(CCN(N(=O)=O)CC(N(=O)=O)(N(=O)=O)N(=O)=O)CCN(CC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O
N(N(=O)=O)(CCN(C(=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O)C
N(=O)(=O)C1(CN(CC(C1)(N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O
C(N(CC(=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O)C(=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O
C12N(C3C(N1N(=O)=O)N(C1C(N3N(=O)=O)N(C2N1N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O
C(NN(=O)=O)NN(=O)=O
O=C(OCC(N(=O)=O)(N(=O)=O)N(=O)=O)N(CN(CN(C(=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O
O=C(CCC(N(=O)=O)(N(=O)=O)N(=O)=O)N(CN(N(=O)=O)C(=O)CCC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O
C1N(CN(CN1C(=O)CN(CC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O)C(=O)CN(CC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O)C(=O)CN(CC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O
N(N(=O)=O)(CC(N(=O)=O)(N(=O)=O)N(=O)=O)CCN(N(=O)=O)CCN(N(=O)=O)CC(N(=O)=O)(N(=O)=O)N(=O)=O
N(=O)(=O)C(N(=O)=O)(CCN(N(=O)=O)C(=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O)CCN(C(=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O
C12C(C3C1N(C(=O)N3N(=O)=O)N(=O)=O)N(C(=O)N2N(=O)=O)N(=O)=O
N(CC(N(=O)=O)(CN(N(=O)=O)CCC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O)(CCC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O
C(COC(=O)N(CN(CCN(C(=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O)(N(=O)=O)(N(=O)=O)N(=O)=O
N(CC#N)(CC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O
N1(C(=O)N(C2(C1(N(C(=O)N2N(=O)=O)N(=O)=O)C)C)N(=O)=O)N(=O)=O
N(CCN(N(=O)=O)C)(CC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O
N(CCC(N(=O)=O)(N(=O)=O)CCN(N(=O)=O)CC(N(=O)=O)(N(=O)=O)N(=O)=O)(CC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O
C(N(N(=O)=O)C(=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O)N(C(=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O
N(N(=O)=O)(CC(N(=O)=O)(N(=O)=O)N(=O)=O)C
C([C@H](CC(N(=O)=O)(N(=O)=O)N(=O)=O)N(N(=O)=O)OC(=O)C)(N(=O)=O)(N(=O)=O)N(=O)=O
O=C(N(N(=O)=O)CCC(N(=O)=O)(N(=O)=O)N(=O)=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O
N(CCC(N(=O)=O)(N(=O)=O)N(=O)=O)(N(=O)=O)C(=O)C(=O)N(CCC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O
N1(C(CCC1C(N(=O)=O)(N(=O)=O)N(=O)=O)C(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O
N(CCC(N(=O)=O)(N(=O)=O)N(=O)=O)(CC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O
N(N(=O)=O)(CC(N(=O)=O)(N(=O)=O)N(=O)=O)CN(N(=O)=O)CC(N(=O)=O)(N(=O)=O)N(=O)=O
N(CC(N(=O)=O)(N(=O)=O)N(=O)=O)(N(=O)=O)CC(N(=O)=O)(N(=O)=O)N(=O)=O
O=C(OCC(N(=O)=O)(C)N(=O)=O)OCC(N(=O)=O)(N(=O)=O)C
O=C(CCC(N(=O)=O)(N(=O)=O)N(=O)=O)OCC(C)(C)N(=O)=O
C12(CC3(CC(C1)(CC(C2)(C3)N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O
O=C(OCC(N(=O)=O)(C)N(=O)=O)C(=O)OCC(N(=O)=O)(C)N(=O)=O
c1c(c(c(cc1N(=O)=O)N(=O)=O)C(=O)OCC(N(=O)=O)(N(=O)=O)C)N(=O)=O
O=C(CCC(N(=O)=O)(N(=O)=O)N(=O)=O)OCC(N(=O)=O)(N(=O)=O)C
N(=O)(=O)C(N(=O)=O)(N(=O)=O)COC(=O)CCC(N(=O)=O)(N(=O)=O)CC
N(=O)(=O)C(N(=O)=O)(CCC(=O)C)N(=O)=O
O(CCOC(=O)CCC(N(=O)=O)(N(=O)=O)N(=O)=O)C(=O)CCC(N(=O)=O)(N(=O)=O)N(=O)=O
O=C(CCC(N(=O)=O)(N(=O)=O)N(=O)=O)NCNC(=O)CCC(N(=O)=O)(N(=O)=O)N(=O)=O
O=C(C(N(=O)=O)(N(=O)=O)N(=O)=O)NC(C)C
C(C(N(=O)=O)(N(=O)=O)CO)O
O=C(C(N(=O)=O)(N(=O)=O)N(=O)=O)NC(C)(C)C
c1cc(cc(c1)N(=O)=O)C(N(=O)=O)N(=O)=O
O=C(NCC(CC)(N(=O)=O)N(=O)=O)CCC(N(=O)=O)(N(=O)=O)N(=O)=O
O=C(OCC(N(=O)=O)(N(=O)=O)N(=O)=O)OCC
CCC(N(=O)=O)(N(=O)=O)C(N(=O)=O)(CC)N(=O)=O
N(=O)(=O)c1cc(cc(c1)N(=O)=O)C(=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O
O=C(CCC(N(=O)=O)(N(=O)=O)N(=O)=O)NCC(N(=O)=O)(N(=O)=O)C
O=C(CCC(N(=O)=O)(N(=O)=O)N(=O)=O)N(CC(N(=O)=O)(C)N(=O)=O)CC(N(=O)=O)(C)N(=O)=O
O(CC(N(=O)=O)(N(=O)=O)N(=O)=O)C(=O)CCC(N(=O)=O)(C)N(=O)=O
C(=O)(CCC(N(=O)=O)(N(=O)=O)CCC(=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O
O1CC(COC21OCC(CO2)(N(=O)=O)N(=O)=O)(N(=O)=O)N(=O)=O
C(OCC(N(=O)=O)(N(=O)=O)F)OCC(N(=O)=O)(N(=O)=O)F
CC(N(=O)=O)(CC(CC(N(=O)=O)(C)N(=O)=O)N(=O)=O)N(=O)=O
O=C(CCC(N(=O)=O)(N(=O)=O)N(=O)=O)OCC(COC(=O)CCC(N(=O)=O)(N(=O)=O)N(=O)=O)(N(=O)=O)N(=O)=O
O=C(NCCC(N(=O)=O)(N(=O)=O)N(=O)=O)C(=O)NCCC(N(=O)=O)(N(=O)=O)N(=O)=O
c1c(cc(c(c1C(=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O)O)N(=O)=O)N(=O)=O
O=C(N)CCC(N(=O)=O)(N(=O)=O)N(=O)=O
O=C(CCC(N(=O)=O)(N(=O)=O)N(=O)=O)CCC(N(=O)=O)(N(=O)=O)N(=O)=O
N(=O)(=O)C(N(=O)=O)(N(=O)=O)C[C@@H](N(=O)=O)C
C(C(N(=O)=O)(N(=O)=O)N(=O)=O)OC(=O)CCC(CC(CC(CCC(=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O)(N(=O)=O)N(=O)=O)(N(=O)=O)N(=O)=O)(N(=O)=O)N(=O)=O
c1cc(c(cc1N(=O)=O)N(=O)=O)CC(N(=O)=O)(N(=O)=O)N(=O)=O
c1cc(c(cc1N(=O)=O)N(=O)=O)CCC(N(=O)=O)(N(=O)=O)N(=O)=O
C(CC(=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O)C(=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O
O(C(=O)CCC(N(=O)=O)(N(=O)=O)N(=O)=O)C(=O)CCC(N(=O)=O)(N(=O)=O)N(=O)=O
N1(CC(CC(C1)(N(=O)=O)N(=O)=O)(N(=O)=O)N(=O)=O)CCC(N(=O)=O)(N(=O)=O)N(=O)=O
CC(N(=O)=O)(CC(N(=O)=O)(CC(N(=O)=O)(C)N(=O)=O)N(=O)=O)N(=O)=O
O=C(OC)OCC(N(=O)=O)(N(=O)=O)N(=O)=O
C(NC(=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O)NC(=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O
N(C(=O)NCC(N(=O)=O)(N(=O)=O)N(=O)=O)C(=O)NCC(N(=O)=O)(N(=O)=O)N(=O)=O
c1c(c(c(cc1N(=O)=O)N(=O)=O)C(=O)OC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O
c1(cc(cc(c1C(=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O
O=C(NCCC(N(=O)=O)(N(=O)=O)N(=O)=O)NCCC(N(=O)=O)(N(=O)=O)N(=O)=O
c1c(cc(c(c1N(=O)=O)CCC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O
C(=O)(NC(C(N(=O)=O)(N(=O)=O)N(=O)=O)C)NC(C(N(=O)=O)(N(=O)=O)N(=O)=O)C
N1(CC(CC(C1)(N(=O)=O)N(=O)=O)(N(=O)=O)N(=O)=O)CC(N(=O)=O)(N(=O)=O)N(=O)=O
C(=O)(OCC(N(=O)=O)(N(=O)=O)N(=O)=O)CCC(N(=O)=O)(N(=O)=O)N(=O)=O
O=C(CCC(N(=O)=O)(N(=O)=O)N(=O)=O)NCC(N(=O)=O)(N(=O)=O)N(=O)=O
O(C(=O)N)CC(N(=O)=O)(N(=O)=O)N(=O)=O
O=C(NCC(N(=O)=O)(N(=O)=O)N(=O)=O)NCC(N(=O)=O)(N(=O)=O)N(=O)=O
C(OCC(N(=O)=O)(N(=O)=O)N(=O)=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O
C(C/C=C/CC(N(=O)=O)(N(=O)=O)N(=O)=O)(N(=O)=O)(N(=O)=O)N(=O)=O
O=C(OCC(N(=O)=O)(N(=O)=O)N(=O)=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O
O=C(OCC(N(=O)=O)(N(=O)=O)N(=O)=O)C(=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O
O=C(OCC(N(=O)=O)(N(=O)=O)N(=O)=O)OCC(N(=O)=O)(N(=O)=O)C
C(=C\C(=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O)/C(=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O
O=C(NCC(N(=O)=O)(N(=O)=O)N(=O)=O)C(=O)NCC(N(=O)=O)(N(=O)=O)N(=O)=O
N(=O)(=O)c1c(c(cc(c1)N(=O)=O)N(=O)=O)CC(N(=O)=O)(N(=O)=O)N(=O)=O
C(NC(=O)C(N(=O)=O)(N(=O)=O)N(=O)=O)NC(=O)C(N(=O)=O)(N(=O)=O)N(=O)=O
N(=O)(=O)C(N(=O)=O)(N(=O)=O)CC(N(=O)=O)CC(N(=O)=O)(N(=O)=O)N(=O)=O
C(CC#CCC(N(=O)=O)(N(=O)=O)N(=O)=O)(N(=O)=O)(N(=O)=O)N(=O)=O
O(C(OCC(N(=O)=O)(N(=O)=O)N(=O)=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O)CC(N(=O)=O)(N(=O)=O)N(=O)=O
O(C(OCC(N(=O)=O)(N(=O)=O)N(=O)=O)(OCC(N(=O)=O)(N(=O)=O)N(=O)=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O)CC(N(=O)=O)(N(=O)=O)N(=O)=O
O=C(C(OCC(N(=O)=O)(N(=O)=O)N(=O)=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O
c1n(cnn1)Nc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O
c1nc([nH]c1c1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O
[nH]1c(=O)[nH]nc1N(=O)=O
c1(c(c(n(n1)C)N(=O)=O)Nc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O
c1(nc([nH]n1)Nc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O)Nc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O
c1(nc([nH]n1)Nc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O)N
c1(cc(c(c(c1)N(=O)=O)n1nccn1)N(=O)=O)N(=O)=O
n1c(nn(c1N)/C(=N/N(=O)=O)/N)N(=O)=O
c1(nc[nH]c1c1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O
c1c(nn(c1N(=O)=O)N)N(=O)=O
c1(n(c(nn1)N(=O)=O)C)N(=O)=O
n1(nc(nc1N(=O)=O)N(=O)=O)C
c1([nH]nc(n1)N(=O)=O)c1[nH]nc(n1)N(=O)=O
c1(c(cn(n1)c1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O)Nc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O
c1(c2nc(n(n2)c2c(cc(cc2N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O)nc(n(n1)c1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O
c1(c(c(c(c2c1no[n+]2[O-])N)N(=O)=O)N)N(=O)=O
o1nc(c(n1)Nc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O)N
c1c(cc(c(c1N(=O)=O)c1c(nn(c1N(=O)=O)C)N(=O)=O)N(=O)=O)N(=O)=O
c1(c(c(cc(c1)N(=O)=O)N(=O)=O)n1ncc(c1)N(=O)=O)N(=O)=O
c1(nc([nH]c1)N(=O)=O)N(=O)=O
c1(cc(c(c2c1no[n+]2[O-])N)N(=O)=O)N(=O)=O
c1(n(c(nn1)N(=O)=O)Cc1c(cc(cc1)N(=O)=O)N(=O)=O)N(=O)=O
o1nc(nc1Nc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O)Nc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O
c1(=O)c2c(c(=O)c3c1nn(n3)c1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O)nn(n2)c1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O
n12[n-]c3c([n+]1nc1c2cc(cc1N(=O)=O)N(=O)=O)cc(cc3N(=O)=O)N(=O)=O
c1(cc(cc2c1no[n+]2[O-])N(=O)=O)N(=O)=O
o1nc(c(n1)Nc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O)Nc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O
c1(nc([nH]c1N(=O)=O)N(=O)=O)N(=O)=O
c1(ncn(n1)c1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O
o1nc(c(n1)Nc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O
c1(c(c(c(c2c1no[n+]2[O-])N)N(=O)=O)N(=O)=O)N(=O)=O
